alg,score,mad,params_json
rfreg,2.2831700046198975,0.08379907862953723,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 5}"
rfreg,2.089199162124813,0.07123492022891645,"{""criterion"": ""mse"", ""max_depth"": 20, ""n_estimators"": 50}"
rfreg,2.0826330912494924,0.12461957620900682,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 100}"
rfreg,2.0656664416767345,0.07024990651675404,"{""criterion"": ""mse"", ""max_depth"": 5, ""n_estimators"": 100}"
rfreg,2.0886393656641182,0.07659942884868197,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 200}"
rfreg,2.2649724118749224,0.13549003429258255,"{""criterion"": ""mse"", ""max_depth"": 50, ""n_estimators"": 5}"
rfreg,2.0889752421023853,0.0421114486865789,"{""criterion"": ""mse"", ""max_depth"": 50, ""n_estimators"": 200}"
rfreg,2.1537877245469432,0.039308982102375295,"{""criterion"": ""mse"", ""max_depth"": 10, ""n_estimators"": 5}"
rfreg,2.041128457066639,0.09356773559589524,"{""criterion"": ""mae"", ""max_depth"": 5, ""n_estimators"": 100}"
rfreg,2.063264716159325,0.06951368322321774,"{""criterion"": ""mae"", ""max_depth"": 5, ""n_estimators"": 5}"
rfreg,2.037550419957539,0.05329865981481543,"{""criterion"": ""mae"", ""max_depth"": 5, ""n_estimators"": 200}"
rfreg,2.0474055483701092,0.07981785612755299,"{""criterion"": ""mae"", ""max_depth"": 5, ""n_estimators"": 10}"
rfreg,2.0367732899334223,0.10138520975554327,"{""criterion"": ""mae"", ""max_depth"": 5, ""n_estimators"": 50}"
etreg,2.0895053678047786,0.04665139954876869,"{""criterion"": ""mse"", ""max_depth"": 50, ""n_estimators"": 50}"
etreg,2.065470547375722,0.047732039623927164,"{""criterion"": ""mse"", ""max_depth"": 10, ""n_estimators"": 100}"
etreg,2.0811408080705642,0.01522661077831607,"{""criterion"": ""mse"", ""max_depth"": 20, ""n_estimators"": 200}"
etreg,2.0902219026047124,0.060302607505235875,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 50}"
etreg,2.0880830206502727,0.08688875408282448,"{""criterion"": ""mse"", ""max_depth"": 50, ""n_estimators"": 200}"
etreg,2.16333626077916,0.08599954264046986,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 10}"
etreg,2.1439731502784705,0.11362119878630413,"{""criterion"": ""mse"", ""max_depth"": 10, ""n_estimators"": 5}"
etreg,2.2757665953698956,0.05788989681468967,"{""criterion"": ""mse"", ""max_depth"": 50, ""n_estimators"": 5}"
etreg,2.068267876228195,0.14279824624887427,"{""criterion"": ""mse"", ""max_depth"": 5, ""n_estimators"": 100}"
etreg,2.06967973209725,0.07885137501708407,"{""criterion"": ""mse"", ""max_depth"": 10, ""n_estimators"": 50}"
etreg,2.0830670142737975,0.08208386242287129,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 100}"
etreg,2.068097108714434,0.049694070555497086,"{""criterion"": ""mse"", ""max_depth"": 5, ""n_estimators"": 200}"
etreg,2.0682068961348143,0.0676624910228828,"{""criterion"": ""mse"", ""max_depth"": 5, ""n_estimators"": 50}"
etreg,2.063431096902711,0.04970860981633726,"{""criterion"": ""mse"", ""max_depth"": 10, ""n_estimators"": 200}"
etreg,2.091530451299027,0.05999398966000132,"{""criterion"": ""mse"", ""max_depth"": 10, ""n_estimators"": 10}"
etreg,2.250119764671301,0.08382546895743806,"{""criterion"": ""mse"", ""max_depth"": 20, ""n_estimators"": 5}"
etreg,2.280169605360389,0.055671192243880015,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 5}"
etreg,2.0707077413037625,0.08586846774050963,"{""criterion"": ""mse"", ""max_depth"": 5, ""n_estimators"": 10}"
etreg,2.0850928070367583,0.05614181312707131,"{""criterion"": ""mse"", ""max_depth"": 20, ""n_estimators"": 100}"
etreg,2.0736155966505345,0.05103766603658789,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 200}"
abreg,2.499395306537356,0.06439460811065428,"{""learning_rate"": 1, ""loss"": ""exponential"", ""n_estimators"": 50}"
abreg,2.160837078123361,0.10585628876183575,"{""learning_rate"": 1, ""loss"": ""exponential"", ""n_estimators"": 10}"
abreg,2.3286726677317566,0.16278613282168553,"{""learning_rate"": 1, ""loss"": ""linear"", ""n_estimators"": 200}"
abreg,2.6579580342246385,0.034972355033838956,"{""learning_rate"": 0.5, ""loss"": ""square"", ""n_estimators"": 100}"
abreg,2.4773198519287916,0.09850092849855425,"{""learning_rate"": 0.5, ""loss"": ""exponential"", ""n_estimators"": 100}"
abreg,2.1222929901550542,0.08438736168110433,"{""learning_rate"": 0.1, ""loss"": ""linear"", ""n_estimators"": 50}"
